top,lat,lon,humidity,temp,accel,dust
$data,50.847305,4.337740,29.70,20.20,0.00,148
$data,50.847305,4.337740,29.70,20.20,0.00,164
$data,50.847305,4.337740,29.70,20.20,0.00,127
$data,50.847305,4.337740,29.70,20.20,0.00,158
$data,50.847305,4.337740,29.70,20.20,0.00,131
$data,50.847305,4.337737,29.60,20.20,0.05,121
$data,50.847305,4.337737,29.60,20.20,0.00,142
$data,50.847305,4.337735,29.60,20.20,0.00,140
$data,50.847305,4.337735,29.60,20.20,0.00,120
$data,50.847305,4.337735,29.70,20.20,0.00,133
$data,50.847305,4.337735,29.70,20.20,0.00,142
$data,50.847305,4.337731,29.70,20.20,0.00,162
$data,50.847305,4.337731,29.70,20.20,0.00,175
$data,50.847305,4.337730,29.60,20.20,0.00,116
$data,50.847305,4.337730,29.60,20.20,0.00,108
$data,50.847305,4.337728,29.60,20.20,0.00,146
$data,50.847305,4.337728,29.60,20.20,0.00,118
$data,50.847305,4.337728,29.60,20.20,0.00,150
$data,50.847305,4.337728,29.60,20.20,0.00,129
$data,50.847305,4.337728,29.60,20.20,0.00,149
$data,50.847305,4.337728,29.60,20.20,0.00,114
$data,50.847305,4.337728,29.70,20.20,0.00,129
$data,50.847305,4.337728,29.70,20.20,0.00,117
$data,50.847305,4.337730,29.70,20.20,0.00,155
$data,50.847305,4.337730,29.70,20.20,0.15,114
$data,50.847305,4.337730,29.60,20.10,0.15,154
$data,50.847305,4.337730,29.60,20.10,0.00,124
$data,50.847312,4.337737,29.60,20.10,0.00,165
$data,50.847312,4.337737,29.60,20.10,0.00,145
$data,50.847312,4.337743,29.70,20.20,0.00,135
$data,50.847312,4.337743,29.70,20.20,0.00,110
$data,50.847312,4.337743,29.70,20.20,0.00,179
$data,50.847312,4.337743,29.70,20.20,0.00,130
$data,50.847312,4.337750,29.80,20.10,0.05,137
$data,50.847312,4.337750,29.80,20.10,0.05,156
$data,50.847312,4.337753,29.80,20.10,0.00,130
$data,50.847312,4.337753,29.80,20.10,0.00,144
$data,50.847312,4.337752,29.80,20.10,0.00,156
$data,50.847312,4.337752,29.80,20.10,0.00,99
$data,50.847312,4.337752,29.80,20.10,0.00,131
$data,50.847312,4.337752,29.80,20.10,0.00,122
$data,50.847312,4.337750,29.80,20.10,0.00,111
$data,50.847312,4.337750,29.80,20.10,0.00,115
$data,50.847312,4.337748,29.80,20.10,0.00,158
$data,50.847312,4.337748,29.80,20.10,0.00,150
$data,50.847312,4.337750,29.80,20.10,0.10,108
$data,50.847324,4.337747,29.80,20.10,0.00,119
$data,50.847324,4.337747,29.80,20.10,0.00,145
$data,50.847324,4.337741,29.70,20.00,0.00,154
$data,50.847324,4.337738,29.70,20.00,0.00,153
$data,50.847324,4.337738,29.70,20.00,0.00,114
$data,50.847312,4.337730,29.70,20.00,0.00,150
$data,50.847312,4.337723,29.70,20.00,0.00,121
$data,50.847312,4.337723,29.70,20.00,0.05,33
$data,50.847324,4.337723,29.70,20.00,0.15,64
$data,50.847324,4.337728,29.70,20.00,0.00,137
$data,50.847324,4.337728,29.70,20.00,0.00,148
$data,50.847324,4.337731,29.50,20.00,0.10,131
$data,50.847324,4.337731,29.50,20.00,0.00,138
$data,50.847324,4.337731,29.50,20.00,0.00,138
$data,50.847324,4.337731,29.50,19.90,0.00,147
$data,50.847324,4.337731,29.50,19.90,0.00,138
$data,50.847324,4.337722,29.50,19.90,0.00,145
$data,50.847324,4.337722,29.50,19.90,0.00,107
$data,50.847324,4.337727,29.50,19.90,0.00,143
$data,50.847324,4.337727,29.50,19.90,0.00,144
$data,50.847324,4.337730,29.50,19.90,0.00,142
$data,50.847324,4.337730,29.50,19.90,0.00,127
$data,50.847332,4.337730,29.70,19.90,0.00,153
$data,50.847332,4.337731,29.70,19.90,0.00,148
$data,50.847332,4.337731,29.70,19.90,0.00,152
$data,50.847332,4.337730,29.70,19.90,0.00,151
$data,50.847332,4.337728,29.70,19.90,0.00,147
$data,50.847332,4.337728,29.70,19.90,0.00,189
$data,50.847332,4.337728,29.60,19.80,0.00,138
$data,50.847332,4.337728,29.60,19.80,0.00,52
$data,50.847332,4.337728,29.60,19.80,0.00,90
$data,50.847332,4.337728,29.50,19.80,0.00,163
$data,50.847332,4.337728,29.50,19.80,0.10,144
$data,50.847332,4.337728,29.50,19.80,0.05,146
$data,50.847332,4.337728,29.50,19.80,0.05,220
$data,50.847332,4.337722,29.50,19.80,0.00,130
$data,50.847332,4.337708,29.50,19.80,0.00,141
$data,50.847332,4.337708,29.50,19.80,0.00,139
$data,50.847324,4.337692,29.50,19.80,0.05,171
$data,50.847324,4.337692,29.50,19.80,0.05,130
$data,50.847312,4.337683,29.50,19.80,0.00,156
$data,50.847312,4.337683,29.50,19.80,0.00,149
$data,50.847305,4.337690,29.20,19.70,0.00,137
$data,50.847297,4.337698,29.20,19.70,0.00,127
$data,50.847297,4.337698,29.20,19.70,0.00,135
$data,50.847282,4.337712,29.00,19.70,0.00,148
$data,50.847282,4.337712,29.00,19.70,0.00,127
$data,50.847282,4.337723,29.00,19.70,0.00,123
$data,50.847282,4.337723,29.00,19.70,0.05,159
$data,50.847282,4.337733,29.00,19.70,0.00,146
$data,50.847282,4.337737,29.00,19.70,0.00,133
$data,50.847282,4.337737,29.00,19.70,0.00,110
$data,50.847290,4.337733,29.10,19.70,0.05,144
$data,50.847305,4.337737,29.10,19.70,0.00,149
$data,50.847305,4.337737,29.10,19.70,0.00,147
$data,50.847324,4.337738,29.10,19.70,0.05,148
$data,50.847324,4.337738,29.10,19.70,0.05,138
$data,50.847339,4.337737,29.10,19.70,0.05,123
$data,50.847339,4.337737,29.10,19.70,0.10,160
$data,50.847370,4.337731,29.00,19.70,0.00,101
$data,50.847370,4.337731,29.00,19.70,0.00,98
$data,50.847389,4.337720,29.00,19.70,0.00,139
$data,50.847389,4.337708,29.00,19.70,0.00,148
$data,50.847389,4.337708,29.00,19.70,0.05,131
$data,50.847377,4.337695,28.80,19.60,0.05,146
$data,50.847377,4.337695,28.80,19.60,0.15,125
$data,50.847370,4.337703,28.60,19.60,0.40,142
$data,50.847370,4.337717,28.60,19.60,0.65,153
$data,50.847370,4.337717,28.60,19.60,0.70,122
$data,50.847362,4.337743,28.70,19.60,0.00,139
$data,50.847362,4.337743,28.70,19.60,0.05,66
$data,50.847354,4.337761,28.70,19.60,0.00,134
$data,50.847354,4.337761,28.70,19.60,0.00,136
$data,50.847347,4.337770,28.70,19.60,0.00,156
$data,50.847347,4.337770,28.70,19.60,0.00,98
$data,50.847332,4.337779,28.80,19.60,0.00,130
$data,50.847332,4.337779,28.80,19.60,0.00,124
$data,50.847324,4.337779,28.90,19.60,0.05,126
$data,50.847312,4.337775,28.90,19.60,0.05,174
$data,50.847312,4.337775,28.90,19.60,0.15,96
$data,50.847305,4.337756,28.90,19.60,0.00,165
$data,50.847305,4.337738,28.90,19.60,0.00,127
$data,50.847305,4.337738,28.90,19.60,0.00,143
$data,50.847332,4.337718,28.60,19.50,0.00,161
$data,50.847332,4.337718,28.60,19.50,0.00,124
$data,50.847339,4.337723,28.80,19.50,0.00,172
$data,50.847347,4.337733,28.80,19.50,0.00,150
$data,50.847347,4.337733,28.80,19.50,0.00,141
$data,50.847354,4.337747,28.90,19.50,0.15,131
$data,50.847354,4.337747,28.90,19.50,0.05,147
$data,50.847354,4.337743,29.00,19.50,0.00,126
$data,50.847362,4.337735,29.00,19.50,0.00,136
$data,50.847362,4.337735,29.00,19.50,0.00,113
$data,50.847362,4.337725,28.90,19.50,0.05,163
$data,50.847362,4.337713,28.90,19.50,0.00,151
$data,50.847362,4.337713,28.90,19.50,0.00,120
$data,50.847354,4.337700,28.60,19.50,0.00,316
$data,50.847354,4.337700,28.60,19.50,0.00,166
$data,50.847347,4.337703,28.50,19.50,0.00,127
$data,50.847347,4.337703,28.50,19.50,0.05,141
$data,50.847339,4.337705,28.70,19.50,0.00,167
$data,50.847339,4.337703,28.70,19.50,0.00,118
$data,50.847339,4.337703,28.70,19.50,0.00,123
$data,50.847332,4.337707,28.70,19.50,0.05,243
$data,50.847332,4.337708,28.70,19.50,0.00,137
$data,50.847332,4.337708,28.70,19.50,0.00,110
$data,50.847312,4.337715,28.80,19.50,0.10,134
$data,50.847305,4.337720,28.80,19.50,0.00,144
$data,50.847305,4.337720,28.80,19.50,0.10,144
$data,50.847274,4.337733,28.80,19.50,0.00,143
$data,50.847274,4.337733,28.80,19.50,0.00,141
$data,50.847217,4.337743,28.90,19.40,0.10,138
$data,50.847217,4.337743,28.90,19.40,0.10,129
$data,50.847152,4.337759,28.80,19.50,0.00,168
$data,50.847152,4.337759,28.80,19.50,0.05,117
$data,50.847118,4.337767,28.70,19.40,0.40,164
$data,50.847087,4.337775,28.70,19.40,0.00,108
$data,50.847087,4.337775,28.70,19.40,0.05,168
$data,50.847023,4.337803,28.60,19.40,0.60,145
$data,50.847023,4.337803,28.60,19.40,0.10,117
$data,50.846946,4.337831,28.50,19.40,0.00,125
$data,50.846946,4.337831,28.50,19.40,0.00,160
$data,50.846916,4.337850,28.50,19.40,0.10,150
$data,50.846889,4.337870,28.60,19.40,0.15,121
$data,50.846889,4.337870,28.60,19.40,0.20,120
$data,50.846858,4.337883,28.60,19.40,0.00,153
$data,50.846824,4.337900,28.60,19.40,0.00,125
$data,50.846824,4.337900,28.60,19.40,0.00,157
$data,50.846801,4.337922,28.60,19.40,0.00,149
$data,50.846767,4.337938,28.30,19.40,0.00,152
$data,50.846767,4.337938,28.30,19.40,0.05,129
$data,50.846721,4.337976,28.30,19.40,0.05,129
$data,50.846721,4.337976,28.30,19.40,0.00,128
$data,50.846687,4.337980,28.30,19.40,0.00,151
$data,50.846656,4.337988,28.70,19.40,0.00,123
$data,50.846656,4.337988,28.70,19.40,0.05,138
$data,50.846630,4.338002,28.70,19.40,0.45,91
$data,50.846614,4.338005,29.00,19.30,0.00,130
$data,50.846614,4.338005,29.00,19.30,0.00,127
$data,50.846599,4.338012,29.00,19.30,0.00,148
$data,50.846580,4.338018,28.90,19.30,0.00,111
$data,50.846580,4.338018,28.90,19.30,0.00,183
$data,50.846557,4.338027,28.90,19.30,0.20,139
$data,50.846534,4.338035,28.70,19.30,0.00,146
$data,50.846534,4.338035,28.70,19.30,0.00,126
$data,50.846515,4.338047,28.70,19.30,0.00,134
$data,50.846492,4.338055,28.70,19.30,0.00,138
$data,50.846492,4.338055,28.70,19.30,0.00,96
$data,50.846450,4.338065,28.70,19.30,0.00,147
$data,50.846420,4.338068,28.70,19.30,0.05,121
$data,50.846420,4.338068,28.70,19.30,0.00,148
$data,50.846378,4.338070,28.70,19.30,0.00,138
$data,50.846347,4.338073,28.70,19.30,0.25,170
$data,50.846305,4.338075,28.70,19.30,0.05,148
$data,50.846263,4.338077,29.10,19.30,0.05,115
$data,50.846263,4.338077,29.10,19.30,0.05,137
$data,50.846225,4.338075,29.10,19.30,0.00,165
$data,50.846225,4.338075,29.50,19.30,0.00,140
$data,50.846191,4.338082,29.50,19.30,0.00,124
$data,50.846191,4.338082,29.50,19.30,0.00,122
$data,50.846149,4.338093,29.50,19.30,0.00,149
$data,50.846111,4.338105,29.60,19.40,0.00,141
$data,50.846111,4.338105,29.60,19.40,0.05,144
$data,50.846061,4.338120,29.60,19.40,0.05,186
$data,50.846019,4.338130,29.50,19.30,0.10,125
$data,50.846019,4.338130,29.50,19.30,0.00,141
$data,50.845970,4.338149,29.50,19.30,0.30,145
$data,50.845970,4.338149,29.50,19.30,0.20,143
$data,50.845932,4.338160,29.40,19.30,0.15,141
$data,50.845932,4.338160,29.40,19.30,0.25,129
$data,50.845890,4.338171,29.40,19.30,0.00,151
$data,50.845890,4.338171,29.40,19.30,0.00,101
$data,50.845848,4.338180,29.20,19.30,0.10,153
$data,50.845848,4.338180,29.20,19.30,0.15,121
$data,50.845809,4.338191,29.20,19.30,0.10,152
$data,50.845767,4.338200,29.20,19.30,0.05,123
$data,50.845767,4.338200,29.20,19.30,0.00,0
$data,50.845726,4.338209,29.20,19.30,0.00,143
$data,50.845726,4.338209,29.20,19.30,0.00,125
$data,50.845687,4.338218,29.60,19.20,0.00,140
$data,50.845687,4.338218,29.60,19.20,0.00,107
$data,50.845645,4.338227,29.60,19.20,0.00,132
$data,50.845645,4.338227,29.60,19.20,0.05,136
$data,50.845615,4.338236,29.60,19.20,0.00,178
$data,50.845615,4.338236,29.60,19.20,0.00,110
$data,50.845565,4.338245,29.60,19.20,0.00,155
$data,50.845565,4.338245,29.60,19.20,0.00,126
$data,50.845531,4.338253,29.60,19.20,0.00,202
$data,50.845531,4.338253,29.60,19.20,0.05,139
$data,50.845493,4.338262,29.60,19.20,0.10,140
$data,50.845493,4.338262,29.60,19.20,0.30,149
$data,50.845458,4.338270,29.60,19.20,0.00,145
$data,50.845458,4.338270,29.60,19.20,0.10,132
$data,50.845424,4.338278,29.60,19.20,0.00,153
$data,50.845394,4.338288,29.60,19.20,0.00,120
$data,50.845394,4.338288,29.60,19.20,0.00,120
$data,50.845359,4.338295,29.60,19.20,0.00,135
$data,50.845359,4.338295,29.60,19.20,0.10,122
$data,50.845344,4.338302,29.60,19.20,0.00,154
$data,50.845344,4.338302,29.60,19.20,0.05,121
$data,50.845321,4.338313,29.60,19.20,0.05,137
$data,50.845321,4.338313,29.60,19.20,0.05,113
$data,50.845287,4.338330,29.50,19.10,0.00,129
$data,50.845287,4.338330,29.50,19.10,0.00,124
$data,50.845256,4.338338,29.50,19.10,0.00,159
$data,50.845256,4.338338,29.50,19.10,0.00,146
$data,50.845222,4.338340,29.50,19.10,0.00,188
$data,50.845222,4.338340,29.50,19.10,0.05,124
$data,50.845180,4.338338,29.50,19.10,0.05,136
$data,50.845180,4.338338,29.50,19.10,0.15,128
$data,50.845149,4.338340,29.50,19.10,0.10,169
$data,50.845149,4.338340,29.50,19.10,0.10,123
$data,50.845108,4.338348,29.50,19.10,0.65,134
$data,50.845069,4.338354,29.50,19.10,0.45,146
$data,50.845069,4.338354,29.50,19.10,0.35,107
$data,50.845035,4.338358,29.50,19.10,0.30,186
$data,50.845035,4.338358,29.50,19.10,0.20,155
$data,50.844993,4.338365,29.50,19.00,0.00,155
$data,50.844993,4.338365,29.50,19.00,0.00,108
$data,50.844963,4.338375,29.50,19.00,0.10,147
$data,50.844963,4.338375,29.50,19.00,0.20,124
$data,50.844928,4.338385,29.50,19.00,0.00,113
$data,50.844928,4.338385,29.50,19.00,0.00,125
$data,50.844898,4.338392,29.50,19.00,0.00,151
$data,50.844898,4.338392,29.50,19.00,0.05,121
$data,50.844863,4.338398,29.50,19.00,0.60,136
$data,50.844863,4.338398,29.50,19.00,0.75,145
$data,50.844833,4.338403,29.50,19.00,0.00,146
$data,50.844833,4.338403,29.50,19.00,0.15,151
$data,50.844799,4.338400,29.50,19.00,0.10,161
$data,50.844799,4.338400,29.50,19.00,0.15,119
$data,50.844768,4.338378,29.50,19.00,0.05,137
$data,50.844768,4.338378,29.50,19.00,0.15,145
$data,50.844741,4.338333,29.50,19.00,0.05,134
$data,50.844741,4.338333,29.50,19.00,0.05,135
$data,50.844726,4.338280,29.50,19.00,0.00,197
$data,50.844726,4.338280,29.50,19.00,0.00,164
$data,50.844711,4.338223,29.30,18.90,0.00,124
$data,50.844711,4.338223,29.30,18.90,0.00,138
$data,50.844684,4.338163,29.30,18.90,0.00,152
$data,50.844684,4.338163,29.30,18.90,0.05,105
$data,50.844661,4.338103,29.30,18.90,0.00,156
$data,50.844661,4.338103,29.30,18.90,0.00,143
$data,50.844638,4.338045,29.30,18.90,0.10,133
$data,50.844638,4.338045,29.30,18.90,0.00,134
$data,50.844612,4.337982,29.30,18.90,0.10,153
$data,50.844612,4.337982,29.30,18.90,0.15,115
$data,50.844596,4.337920,29.30,18.90,0.05,169
$data,50.844596,4.337920,29.30,18.90,0.05,107
$data,50.844570,4.337858,29.30,18.90,0.00,143
$data,50.844570,4.337858,29.30,18.90,0.05,121
$data,50.844554,4.337795,29.30,18.90,0.00,145
$data,50.844554,4.337795,29.30,18.90,0.00,126
$data,50.844532,4.337730,29.30,18.90,0.00,132
$data,50.844532,4.337730,29.30,18.90,0.10,122
$data,50.844516,4.337667,29.30,18.90,0.00,155
$data,50.844516,4.337667,29.30,18.90,0.05,129
$data,50.844482,4.337600,29.30,18.90,0.05,166
$data,50.844482,4.337600,29.30,18.90,0.00,122
$data,50.844459,4.337532,29.30,18.90,0.00,146
$data,50.844459,4.337532,29.30,18.90,0.00,110
$data,50.844432,4.337469,29.30,18.90,0.50,134
$data,50.844432,4.337469,29.30,18.90,0.00,147
$data,50.844417,4.337405,29.30,18.90,0.20,145
$data,50.844417,4.337405,29.30,18.90,0.25,121
$data,50.844394,4.337343,29.30,18.90,0.00,152
$data,50.844394,4.337343,29.30,18.90,0.05,158
$data,50.844383,4.337282,29.30,18.90,0.00,131
$data,50.844383,4.337282,29.30,18.90,0.00,131
$data,50.844375,4.337226,29.30,18.90,0.10,139
$data,50.844375,4.337226,29.30,18.90,0.05,154
$data,50.844360,4.337185,29.30,18.90,0.10,171
$data,50.844360,4.337185,29.30,18.90,0.35,136
$data,50.844345,4.337138,29.30,18.80,0.25,0
$data,50.844345,4.337138,29.30,18.80,0.20,133
$data,50.844326,4.337085,29.30,18.80,0.35,153
$data,50.844326,4.337085,29.30,18.80,0.30,101
$data,50.844318,4.337020,29.30,18.90,0.05,152
$data,50.844318,4.337020,29.30,18.90,0.05,141
$data,50.844303,4.336952,29.30,18.90,0.00,134
$data,50.844303,4.336952,29.30,18.90,0.95,126
$data,50.844287,4.336884,29.30,18.80,0.20,142
$data,50.844287,4.336884,29.30,18.80,0.00,127
$data,50.844272,4.336816,29.30,18.80,0.00,138
$data,50.844272,4.336816,29.30,18.80,0.05,96
$data,50.844245,4.336747,29.30,18.80,0.05,155
$data,50.844245,4.336747,29.30,18.80,0.00,129
$data,50.844230,4.336682,29.30,18.80,0.00,186
$data,50.844230,4.336682,29.30,18.80,0.00,136
$data,50.844215,4.336615,29.30,18.80,0.10,164
$data,50.844215,4.336615,29.30,18.80,0.05,127
$data,50.844188,4.336548,29.30,18.80,0.00,176
$data,50.844188,4.336548,29.30,18.80,0.00,135
$data,50.844173,4.336480,29.30,18.80,0.05,112
$data,50.844173,4.336480,29.30,18.80,0.05,137
$data,50.844150,4.336411,29.30,18.80,0.00,150
$data,50.844150,4.336411,29.30,18.80,0.00,124
$data,50.844131,4.336341,29.70,18.80,0.10,163
$data,50.844131,4.336341,29.70,18.80,0.10,138
$data,50.844108,4.336266,29.70,18.80,0.35,138
$data,50.844108,4.336266,29.70,18.80,0.05,122
$data,50.844093,4.336192,29.80,18.70,0.05,159
$data,50.844093,4.336192,29.80,18.70,0.00,98
$data,50.844074,4.336116,29.80,18.70,0.10,141
$data,50.844074,4.336116,29.80,18.70,0.10,105
$data,50.844051,4.336040,29.60,18.70,0.05,149
$data,50.844051,4.336040,29.60,18.70,0.10,110
$data,50.844036,4.335961,29.60,18.70,0.10,135
$data,50.844036,4.335961,29.60,18.70,0.10,123
$data,50.844009,4.335885,29.60,18.70,0.15,140
$data,50.844009,4.335885,29.60,18.70,0.15,133
$data,50.843986,4.335805,29.60,18.70,0.00,165
$data,50.843986,4.335805,29.60,18.70,0.00,102
$data,50.843959,4.335729,29.90,18.70,0.00,163
$data,50.843959,4.335729,29.90,18.70,0.00,92
$data,50.843944,4.335648,29.90,18.70,0.90,165
$data,50.843944,4.335648,29.90,18.70,1.00,133
$data,50.843929,4.335566,30.30,18.70,0.45,130
$data,50.843929,4.335566,30.30,18.70,0.20,126
$data,50.843906,4.335483,30.30,18.70,0.05,147
$data,50.843906,4.335483,30.30,18.70,0.05,151
$data,50.843887,4.335397,30.10,18.70,0.00,154
$data,50.843864,4.335309,30.10,18.70,0.00,161
$data,50.843864,4.335309,30.10,18.70,0.10,125
$data,50.843837,4.335218,30.00,18.70,0.30,144
$data,50.843837,4.335218,30.00,18.70,0.20,112
$data,50.843814,4.335130,30.00,18.70,0.30,136
$data,50.843814,4.335130,30.00,18.70,0.35,132
$data,50.843791,4.335040,29.90,18.60,0.30,155
$data,50.843765,4.334945,29.90,18.60,0.10,166
$data,50.843765,4.334945,29.90,18.60,0.10,100
$data,50.843742,4.334848,30.00,18.60,0.05,137
$data,50.843742,4.334848,30.00,18.60,0.10,94
$data,50.843727,4.334752,30.00,18.60,0.40,143
$data,50.843727,4.334752,30.00,18.60,0.10,129
$data,50.843700,4.334651,30.00,18.60,0.25,153
$data,50.843677,4.334558,30.00,18.60,0.10,140
$data,50.843677,4.334558,30.00,18.60,0.10,100
$data,50.843650,4.334465,30.00,18.60,0.10,170
$data,50.843627,4.334376,30.00,18.60,0.85,177
$data,50.843627,4.334376,30.00,18.60,0.35,123
$data,50.843612,4.334290,29.90,18.60,0.40,174
$data,50.843612,4.334290,29.90,18.60,0.45,132
$data,50.843585,4.334201,29.90,18.60,0.35,140
$data,50.843585,4.334201,29.90,18.60,0.20,145
$data,50.843570,4.334110,30.00,18.60,0.10,169
$data,50.843570,4.334110,30.00,18.60,0.05,124
$data,50.843555,4.334015,30.00,18.60,0.15,138
$data,50.843555,4.334015,30.00,18.60,0.20,142
$data,50.843528,4.333926,30.40,18.50,0.85,116
$data,50.843528,4.333926,30.40,18.50,0.85,160
$data,50.843505,4.333855,30.40,18.50,0.25,173
$data,50.843505,4.333855,30.40,18.50,0.55,106
$data,50.843482,4.333795,30.60,18.50,0.00,190
$data,50.843482,4.333795,30.60,18.50,0.00,121
$data,50.843456,4.333742,30.60,18.50,0.20,178
$data,50.843456,4.333742,30.60,18.50,0.40,168
$data,50.843433,4.333687,30.60,18.50,0.40,162
$data,50.843433,4.333687,30.60,18.50,0.10,145
$data,50.843406,4.333642,30.60,18.50,0.00,164
$data,50.843406,4.333642,30.60,18.50,0.00,142
$data,50.843383,4.333600,30.40,18.50,0.10,140
$data,50.843383,4.333600,30.40,18.50,0.10,142
$data,50.843368,4.333562,30.40,18.50,0.15,156
$data,50.843368,4.333562,30.40,18.50,0.10,176
$data,50.843341,4.333518,30.00,18.50,0.40,157
$data,50.843341,4.333518,30.00,18.50,0.40,152
$data,50.843318,4.333468,30.00,18.50,0.15,133
$data,50.843318,4.333468,30.00,18.50,0.00,137
$data,50.843296,4.333418,29.80,18.50,0.00,155
$data,50.843296,4.333418,29.80,18.50,0.00,134
$data,50.843261,4.333358,29.80,18.50,0.05,169
$data,50.843261,4.333358,29.80,18.50,0.00,126
$data,50.843238,4.333298,29.70,18.50,0.10,149
$data,50.843238,4.333298,29.70,18.50,0.15,124
$data,50.843212,4.333235,29.70,18.50,0.50,161
$data,50.843212,4.333235,29.70,18.50,0.45,137
$data,50.843181,4.333173,29.70,18.50,0.15,119
$data,50.843154,4.333115,29.70,18.50,0.00,132
$data,50.843154,4.333115,29.70,18.50,0.00,134
$data,50.843097,4.332998,29.70,18.40,0.30,149
$data,50.843097,4.332998,29.70,18.40,0.65,140
$data,50.843051,4.332862,29.90,18.40,0.30,152
$data,50.843051,4.332862,29.90,18.40,0.45,124
$data,50.842994,4.332733,30.00,18.40,0.00,130
$data,50.842994,4.332733,30.00,18.40,0.05,115
$data,50.842960,4.332668,30.00,18.40,0.05,168
$data,50.842937,4.332600,30.00,18.40,0.15,145
$data,50.842937,4.332600,30.00,18.40,0.15,139
$data,50.842903,4.332533,30.30,18.40,0.65,237
$data,50.842880,4.332460,30.30,18.40,0.75,154
$data,50.842880,4.332460,30.30,18.40,0.65,112
$data,50.842853,4.332385,30.30,18.40,0.65,149
$data,50.842830,4.332318,30.30,18.40,0.20,134
$data,50.842830,4.332318,30.30,18.40,0.10,131
$data,50.842807,4.332250,30.00,18.40,0.05,132
$data,50.842781,4.332183,30.00,18.40,0.00,143
$data,50.842781,4.332183,30.00,18.40,0.00,137
$data,50.842758,4.332113,30.00,18.40,0.55,178
$data,50.842731,4.332045,30.00,18.40,0.90,113
$data,50.842731,4.332045,30.00,18.40,0.95,175
$data,50.842674,4.331913,30.00,18.40,0.05,155
$data,50.842674,4.331913,30.00,18.40,0.05,123
$data,50.842651,4.331845,29.80,18.40,0.40,144
$data,50.842628,4.331777,29.80,18.40,0.55,119
$data,50.842628,4.331777,29.80,18.40,0.55,126
$data,50.842594,4.331713,29.80,18.40,0.20,191
$data,50.842571,4.331647,29.80,18.40,0.05,171
$data,50.842571,4.331647,29.80,18.40,0.10,108
$data,50.842514,4.331517,29.70,18.30,0.00,159
$data,50.842514,4.331517,29.70,18.30,0.20,117
$data,50.842487,4.331453,30.00,18.40,0.60,177
$data,50.842456,4.331378,30.00,18.40,0.00,141
$data,50.842456,4.331378,30.00,18.40,0.00,149
$data,50.842407,4.331255,30.00,18.30,0.00,118
$data,50.842407,4.331255,30.00,18.30,0.00,112
$data,50.842384,4.331198,30.30,18.30,0.10,138
$data,50.842365,4.331147,30.30,18.30,0.30,134
$data,50.842365,4.331147,30.30,18.30,0.25,117
$data,50.842334,4.331075,30.60,18.30,0.00,145
$data,50.842334,4.331075,30.60,18.30,0.15,127
$data,50.842334,4.331055,30.40,18.30,0.00,137
$data,50.842334,4.331055,30.40,18.30,0.00,124
$data,50.842334,4.331062,30.30,18.30,0.00,128
$data,50.842334,4.331062,30.30,18.30,0.00,171
$data,50.842334,4.331062,30.10,18.30,0.00,174
$data,50.842334,4.331062,30.10,18.30,0.00,128
$data,50.842334,4.331062,30.20,18.30,0.05,116
$data,50.842334,4.331062,30.20,18.30,0.00,134
$data,50.842334,4.331062,30.20,18.30,0.00,95
$data,50.842334,4.331062,30.20,18.30,0.00,174
$data,50.842334,4.331062,30.50,18.30,0.00,122
$data,50.842334,4.331062,30.50,18.30,0.00,151
$data,50.842334,4.331062,30.50,18.30,0.00,160
$data,50.842334,4.331062,30.70,18.30,0.00,128
$data,50.842334,4.331062,30.70,18.30,0.00,135
$data,50.842334,4.331062,30.70,18.30,0.00,148
$data,50.842334,4.331062,30.80,18.30,0.00,147
$data,50.842334,4.331062,30.80,18.30,0.00,104
$data,50.842334,4.331062,30.80,18.30,0.00,136
$data,50.842334,4.331062,30.90,18.30,0.00,123
$data,50.842334,4.331062,30.90,18.30,0.00,105
$data,50.842334,4.331058,30.90,18.30,0.00,177
$data,50.842334,4.331058,31.00,18.30,0.00,141
$data,50.842334,4.331058,31.00,18.30,0.00,131
$data,50.842334,4.331060,31.00,18.30,0.00,134
$data,50.842334,4.331062,30.80,18.30,0.00,141
$data,50.842334,4.331062,30.80,18.30,0.00,100
$data,50.842334,4.331062,30.80,18.30,0.00,123
$data,50.842334,4.331062,30.90,18.30,0.00,121
$data,50.842334,4.331062,30.90,18.30,0.00,150
$data,50.842334,4.331062,30.90,18.30,0.00,136
$data,50.842334,4.331062,30.80,18.20,0.00,114
$data,50.842334,4.331062,30.80,18.20,0.00,117
$data,50.842334,4.331062,30.80,18.20,0.00,152
$data,50.842334,4.331062,31.00,18.30,0.00,141
$data,50.842334,4.331062,31.00,18.30,0.00,120
$data,50.842334,4.331062,31.00,18.30,0.00,133
$data,50.842334,4.331062,31.10,18.20,0.00,160
$data,50.842334,4.331062,31.10,18.20,0.00,116
$data,50.842334,4.331062,31.10,18.20,0.00,117
$data,50.842334,4.331062,31.10,18.20,0.00,155
$data,50.842334,4.331060,31.20,18.20,0.00,134
$data,50.842334,4.331060,31.20,18.20,0.00,119
$data,50.842327,4.331052,31.20,18.20,0.05,159
$data,50.842319,4.331030,31.10,18.20,0.00,125
$data,50.842319,4.331030,31.10,18.20,0.05,111
$data,50.842300,4.330998,31.10,18.20,0.00,127
$data,50.842285,4.330975,30.80,18.20,0.00,126
$data,50.842285,4.330975,30.80,18.20,0.00,127
$data,50.842269,4.330947,30.80,18.20,0.00,145
